256.63471854659895, 89.99833654059518
270.6465918031614, 92.01881997093568
284.6584650597239, 93.52461812508588
299.1374007581718, 94.96650736547299
314.21684531047237, 96.17489574815106
326.3437879979973, 97.234177881098
343.97539517917176, 97.03198151729984
357.9872684357342, 97.33295707102577
372.46620413418214, 97.59842282297794
386.94513983263005, 97.92924543539871
401.8911379729633, 97.99736535013103
416.83713611329665, 98.28334146642538
430.8490093698591, 98.59365371450397
445.7950075101925, 98.57463114861149
460.7410056505257, 98.5338229625628
475.21994134897363, 98.49429003232812
490.165939489307, 98.45348184627943
504.6448751877549, 98.45752015635718
519.5908733280882, 98.41671197030848
534.5368714684215, 98.37590378425979
548.548744724984, 98.29407486952674
