0.25315530096079897, 0.6613729687887542
6.517575132126218, 5.497008196330157
10.091237451918566, 7.940856242823742
16.429579192737087, 14.855493122255794
19.447735161920356, 18.414759243370185
22.343793976920914, 21.922430361265526
24.85879242152666, 27.47195762616495
27.55113050004691, 27.010668137802185
32.91162397973543, 32.0193247701968
36.036025893611026, 36.36819492419656
39.52289927135129, 37.72314754390706
49.4525752884886, 43.93646462065435
60.93934703067829, 55.13573635609135
90.1923257341214, 90.59671622784059
100.1475279106858, 98.08918645932783
40.35087719298245, 39.95904085812157
29.505582137161085, 32.707007441829134
25.199362041467303, 30.036397922042923
21.212121212121204, 20.838652205456924
17.22488038277512, 13.944169444725048
15.629984051036686, 15.485800524693332
8.452950558213715, 10.906825605279977
2.0733652312599666, 3.253772190028357
0.956937799043061, 4.025812218558954
